"","year","quarter","state","satisfy_mean","growth","gdp","unemp_rate","inflation"
"18",2009,2,1,3.37958929682638,-0.00963169615715742,-3.50865411758423,0.0963333323597908,0.0106009049341083
"19",2009,3,1,3.35042735042735,-0.0147485136985779,-3.52351260185242,0.105333335697651,0.00679293926805258
"20",2009,4,1,3.3365881677197,0.00245596002787352,-3.52105951309204,0.101666666567326,0.00201029772870243
"21",2010,1,1,3.36111111111111,0.00416101654991508,-3.51690721511841,0.106000006198883,0.00401392905041575
"22",2010,2,1,3.38502994011976,0.013948985375464,-3.50305461883545,0.0896666646003723,0.00475163431838155
"23",2010,3,1,3.38238453276047,0.0125832706689835,-3.49054980278015,0.0893333330750465,0.000933384639210999
"24",2010,4,1,3.39517014270033,-5.07148070028052e-06,-3.49055504798889,0.0876666605472565,0.00294942432083189
"25",2005,1,2,3.36666666666667,-0.00449979165568948,-3.30935454368591,0.0799999982118607,0.00612532766535878
"26",2005,2,2,3.39183055975794,0.00254695769399405,-3.30681085586548,0.0673333331942558,0.0134516106918454
"27",2005,3,2,3.40142517814727,0.0110866408795118,-3.29578518867493,0.0596666671335697,0.0119572496041656
"28",2005,4,2,3.36926605504587,0.0101913306862116,-3.28564548492432,0.0686666667461395,0.00525772850960493
"29",2006,1,2,3.40060698027314,-0.000275988510111347,-3.28592133522034,0.0776666700839996,0.00539906043559313
"30",2006,2,2,3.40340909090909,-0.000288413924863562,-3.28620982170105,0.0659999996423721,0.0168372485786676
"31",2006,3,2,3.38430583501006,-0.000454462686320767,-3.2866644859314,0.056999996304512,0.00583124253898859
"32",2006,4,2,3.42748091603053,0.0243772324174643,-3.26257967948914,0.0603333339095116,-0.00858677364885807
"33",2007,1,2,3.34015748031496,0.0106247570365667,-3.25201082229614,0.0693333372473717,0.0101434262469411
"34",2007,2,2,3.35862068965517,-0.00185675756074488,-3.25386929512024,0.0599999986588955,0.019170643761754
"35",2007,3,2,3.34869739478958,0.00521885417401791,-3.24866414070129,0.0540000014007092,0.0027596449945122
"36",2007,4,2,3.42698412698413,0.00552066974341869,-3.24315857887268,0.0596666671335697,0.00711309630423784
"37",2008,1,2,3.41055718475073,0.039297129958868,-3.20461392402649,0.0710000023245811,0.011368015781045
"38",2008,2,2,3.46115702479339,-0.0071882582269609,-3.21182823181152,0.0640000030398369,0.0219539888203144
"39",2008,3,2,3.36503856041131,-0.00368895544670522,-3.21552395820618,0.0573333315551281,0.0116293942555785
"40",2008,4,2,3.41804788213628,0.0330220460891724,-3.18303537368774,0.0640000030398369,-0.0282830931246281
"41",2009,1,2,3.40862656072645,-0.0556872263550758,-3.24033331871033,0.0819999948143959,-0.004977454431355
"42",2009,2,2,3.42287694974003,-0.00659033888950944,-3.24694538116455,0.0773333311080933,0.0106009049341083
"43",2009,3,2,3.38522427440633,-0.00641385326161981,-3.25337982177734,0.0713333338499069,0.00679293926805258
"44",2009,4,2,3.45337620578778,0.00719812838360667,-3.24620747566223,0.078666664659977,0.00201029772870243
"45",2010,1,2,3.40223463687151,-0.00431923288851976,-3.2505362033844,0.0926666632294655,0.00401392905041575
"46",2010,2,2,3.41763341067285,0.00718057155609131,-3.24338126182556,0.0790000036358833,0.00475163431838155
"47",2010,3,2,3.53693181818182,0.0099824471399188,-3.23344826698303,0.0700000002980232,0.000933384639210999
"48",2010,4,2,3.44181459566075,0.00270041381008923,-3.23075151443481,0.0766666680574417,0.00294942432083189
"49",2005,1,3,3.44268774703557,0.00454963557422161,-3.45662450790405,0.046000000089407,0.00612532766535878
"50",2005,2,3,3.40319715808171,0.0147843174636364,-3.44194841384888,0.0463333316147327,0.0134516106918454
"51",2005,3,3,3.40631163708087,0.0151025364175439,-3.42695879936218,0.0500000007450581,0.0119572496041656
"52",2005,4,3,3.41414141414141,0.0110604204237461,-3.41595911979675,0.0450000017881393,0.00525772850960493
"53",2006,1,3,3.43504273504273,-0.0253931935876608,-3.44168019294739,0.0423333309590816,0.00539906043559313
"54",2006,2,3,3.43085606773283,-0.000223208888201043,-3.44190359115601,0.040999997407198,0.0168372485786676
"55",2006,3,3,3.43032786885246,0.0115365860983729,-3.43043303489685,0.042666669934988,0.00583124253898859
"56",2006,4,3,3.45241809672387,0.0227921847254038,-3.40789651870728,0.0373333320021629,-0.00858677364885807
"57",2007,1,3,3.43577545195052,-0.018426762893796,-3.42649531364441,0.037666667252779,0.0101434262469411
"58",2007,2,3,3.42886597938144,-0.011761138215661,-3.43832612037659,0.034000001847744,0.019170643761754
"59",2007,3,3,3.39148936170213,0.00875741895288229,-3.42960691452026,0.0379999987781048,0.0027596449945122
"60",2007,4,3,3.39634146341463,0.000417604605900124,-3.42918920516968,0.0390000008046627,0.00711309630423784
"61",2008,1,3,3.4373795761079,-0.00713539170101285,-3.43635034561157,0.0433333367109299,0.011368015781045
"62",2008,2,3,3.4359197907585,-0.0137595981359482,-3.45020532608032,0.0506666675209999,0.0219539888203144
"63",2008,3,3,3.41897810218978,-0.021239323541522,-3.47167348861694,0.0686666667461395,0.0116293942555785
"64",2008,4,3,3.40948525159051,0.0121255116537213,-3.4596209526062,0.075333334505558,-0.0282830931246281
"65",2009,1,3,3.39429530201342,-0.0429692976176739,-3.50354075431824,0.0869999974966049,-0.004977454431355
"66",2009,2,3,3.39348370927318,-0.018213476985693,-3.52192211151123,0.0943333357572556,0.0106009049341083
"67",2009,3,3,3.39940387481371,-0.0215853042900562,-3.54374384880066,0.106666669249535,0.00679293926805258
"68",2009,4,3,3.428046989721,0.00267073418945074,-3.54107666015625,0.104666665196419,0.00201029772870243
"69",2010,1,3,3.42352941176471,0.0333306342363358,-3.5082893371582,0.108333326876163,0.00401392905041575
"70",2010,2,3,3.40059790732436,0.00891924742609262,-3.49940967559814,0.103666670620441,0.00475163431838155
"71",2010,3,3,3.40510948905109,0.00495207961648703,-3.49446988105774,0.106000006198883,0.000933384639210999
"72",2010,4,3,3.38781163434903,0.00417617475613952,-3.49030232429504,0.0986666679382324,0.00294942432083189
"73",2005,1,4,3.3768115942029,-0.0285247564315796,-3.58831596374512,0.0586666688323021,0.00612532766535878
"74",2005,2,4,3.3804347826087,0.00350734428502619,-3.58481478691101,0.0509999990463257,0.0134516106918454
"75",2005,3,4,3.38396299151889,0.00205925037153065,-3.58275771141052,0.049666665494442,0.0119572496041656
"76",2005,4,4,3.38645418326693,0.0157693699002266,-3.5671112537384,0.0453333333134651,0.00525772850960493
"77",2006,1,4,3.39954510993177,-0.00134150951635092,-3.56845378875732,0.0556666664779186,0.00539906043559313
"78",2006,2,4,3.37740029542097,0.0046745422296226,-3.56379008293152,0.0536666661500931,0.0168372485786676
"79",2006,3,4,3.36807817589577,0.00399836385622621,-3.5597996711731,0.0533333346247673,0.00583124253898859
"80",2006,4,4,3.38644688644689,0.0247409529983997,-3.53535985946655,0.0476666688919067,-0.00858677364885807
"81",2007,1,4,3.38751926040062,-0.00452179973945022,-3.53989195823669,0.056999996304512,0.0101434262469411
"82",2007,2,4,3.38141809290954,0.00736957835033536,-3.5325493812561,0.0536666661500931,0.019170643761754
"83",2007,3,4,3.38670284938942,0.0112673249095678,-3.52134490013123,0.0540000014007092,0.0027596449945122
"84",2007,4,4,3.3826714801444,0.0336121954023838,-3.48828530311584,0.0486666671931744,0.00711309630423784
"85",2008,1,4,3.364492266308,-0.0170406475663185,-3.50547289848328,0.054666668176651,0.011368015781045
"86",2008,2,4,3.40416666666667,0.000400282500777394,-3.50507259368896,0.0503333322703838,0.0219539888203144
"87",2008,3,4,3.40452065471551,-0.0217901133000851,-3.52710366249084,0.0526666678488255,0.0116293942555785
"88",2008,4,4,3.38762214983713,0.0222777184098959,-3.50507044792175,0.0563333332538605,-0.0282830931246281
"89",2009,1,4,3.38444687842278,-0.015919117256999,-3.52111768722534,0.0773333311080933,-0.004977454431355
"90",2009,2,4,3.38235294117647,-0.0222672950476408,-3.54363656044006,0.0750000029802322,0.0106009049341083
"91",2009,3,4,3.40604467805519,-0.011992434039712,-3.55570149421692,0.0743333324790001,0.00679293926805258
"92",2009,4,4,3.35870599429115,0.00279944599606097,-3.55290603637695,0.0729999989271164,0.00201029772870243
"93",2010,1,4,3.3986013986014,-0.00409158691763878,-3.55700588226318,0.0856666639447212,0.00401392905041575
"94",2010,2,4,3.38896746817539,0.0139727285131812,-3.54312992095947,0.0763333290815353,0.00475163431838155
"95",2010,3,4,3.40255319148936,0.0104560004547238,-3.53272819519043,0.0783333331346512,0.000933384639210999
"96",2010,4,4,3.41569459172853,0.00062058272305876,-3.53210783004761,0.075333334505558,0.00294942432083189
"97",2005,1,5,3.35386721423682,-0.00954840797930956,-3.25847172737122,0.0603333339095116,0.00612532766535878
"98",2005,2,5,3.37857142857143,0.000817978288978338,-3.25765419006348,0.0530000030994415,0.0134516106918454
"99",2005,3,5,3.36384794414275,0.00754999835044146,-3.25013256072998,0.0530000030994415,0.0119572496041656
"100",2005,4,5,3.39001560062403,0.0115702971816063,-3.23862862586975,0.0503333322703838,0.00525772850960493
"101",2006,1,5,3.3241935483871,0.0216084588319063,-3.21725034713745,0.0526666678488255,0.00539906043559313
"102",2006,2,5,3.37006578947368,-0.00524245435371995,-3.22250652313232,0.0480000004172325,0.0168372485786676
"103",2006,3,5,3.34382194934766,0.00727718556299806,-3.21525573730469,0.0490000024437904,0.00583124253898859
"104",2006,4,5,3.36585365853659,0.0210494101047516,-3.19442486763,0.046000000089407,-0.00858677364885807
"105",2007,1,5,3.33803986710963,-0.00367684103548527,-3.19810843467712,0.0533333346247673,0.0101434262469411
"106",2007,2,5,3.34079844206426,-0.00840009097009897,-3.20654392242432,0.0503333322703838,0.019170643761754
"107",2007,3,5,3.37313432835821,0.00224227621220052,-3.20430421829224,0.0549999997019768,0.0027596449945122
"108",2007,4,5,3.36653386454183,0.00942108873277903,-3.19492721557617,0.0556666664779186,0.00711309630423784
"109",2008,1,5,3.36221837088388,-0.0137783754616976,-3.20880150794983,0.0636666715145111,0.011368015781045
"110",2008,2,5,3.36910229645094,-0.00750479102134705,-3.21633458137512,0.0643333345651627,0.0219539888203144
"111",2008,3,5,3.38150807899461,-0.0149900512769818,-3.23143815994263,0.0763333290815353,0.0116293942555785
"112",2008,4,5,3.38272755514135,0.00627073878422379,-3.22518682479858,0.0839999988675117,-0.0282830931246281
"113",2009,1,5,3.37339695794811,-0.0376337394118309,-3.26354718208313,0.106000006198883,-0.004977454431355
"114",2009,2,5,3.36779846659365,-0.0211346168071032,-3.28490829467773,0.109666660428047,0.0106009049341083
"115",2009,3,5,3.36480825008057,-0.0157151762396097,-3.3007481098175,0.118333332240582,0.00679293926805258
"116",2009,4,5,3.35332966428178,0.00022075446031522,-3.30052757263184,0.118999995291233,0.00201029772870243
"117",2010,1,5,3.38443860801051,0.00424070283770561,-3.29629564285278,0.128333330154419,0.00401392905041575
"118",2010,2,5,3.37686567164179,0.0102320574223995,-3.2861156463623,0.120666667819023,0.00475163431838155
"119",2010,3,5,3.37743373211354,0.00460844673216343,-3.28151774406433,0.123999997973442,0.000933384639210999
"120",2010,4,5,3.38611481975968,0.0137122441083193,-3.26789879798889,0.121666669845581,0.00294942432083189
"121",2005,1,6,3.42383583267561,-0.00303743686527014,-3.25721883773804,0.0563333332538605,0.00612532766535878
"122",2005,2,6,3.44593639575972,0.00285333930514753,-3.25436949729919,0.0519999973475933,0.0134516106918454
"123",2005,3,6,3.38235294117647,0.00785854179412127,-3.24654173851013,0.0490000024437904,0.0119572496041656
"124",2005,4,6,3.42456359102244,0.00647809449583292,-3.24008464813232,0.0476666688919067,0.00525772850960493
"125",2006,1,6,3.43036211699164,0.00584041839465499,-3.23426103591919,0.0476666688919067,0.00539906043559313
"126",2006,2,6,3.44070080862534,-0.00697263097390532,-3.24125814437866,0.0439999997615814,0.0168372485786676
"127",2006,3,6,3.45847871598046,0.0131387775763869,-3.22820496559143,0.042666669934988,0.00583124253898859
"128",2006,4,6,3.44272445820433,0.0177121721208096,-3.21064782142639,0.037666667252779,-0.00858677364885807
"129",2007,1,6,3.41040462427746,-0.0200706068426371,-3.23092269897461,0.0399999991059303,0.0101434262469411
"130",2007,2,6,3.4375,0.000957974407356232,-3.22996497154236,0.0353333316743374,0.019170643761754
"131",2007,3,6,3.43206326383896,0.00929597392678261,-3.22071194648743,0.0379999987781048,0.0027596449945122
"132",2007,4,6,3.43587140439932,0.0182221587747335,-3.2026538848877,0.0379999987781048,0.00711309630423784
"133",2008,1,6,3.43760511268079,-0.0131098451092839,-3.21585035324097,0.046000000089407,0.011368015781045
"134",2008,2,6,3.44191258871871,-0.00717310514301062,-3.22304940223694,0.0446666665375233,0.0219539888203144
"135",2008,3,6,3.43961352657005,-0.0117946844547987,-3.23491430282593,0.0480000004172325,0.0116293942555785
"136",2008,4,6,3.44705882352941,0.00339116319082677,-3.23152875900269,0.0536666661500931,-0.0282830931246281
"137",2009,1,6,3.45503522585993,-0.0333673059940338,-3.26546549797058,0.0773333311080933,-0.004977454431355
"138",2009,2,6,3.43576698041211,-0.029421366751194,-3.29532837867737,0.0839999988675117,0.0106009049341083
"139",2009,3,6,3.42603550295858,-0.0139181111007929,-3.30934429168701,0.0816666707396507,0.00679293926805258
"140",2009,4,6,3.4248159831756,-0.000727010192349553,-3.31007146835327,0.0816666707396507,0.00201029772870243
"141",2010,1,6,3.42820792439113,0.0178222078830004,-3.2924063205719,0.0949999988079071,0.00401392905041575
"142",2010,2,6,3.42325227963526,0.00727048935368657,-3.2851619720459,0.0883333310484886,0.00475163431838155
"143",2010,3,6,3.4405665149216,0.0106239067390561,-3.27459406852722,0.0876666605472565,0.000933384639210999
"144",2010,4,6,3.42576905929559,0.0143221775069833,-3.26037359237671,0.088666670024395,0.00294942432083189
"145",2005,1,7,3.37957211870255,-0.0250543989241123,-3.03946208953857,0.0533333346247673,0.00612532766535878
"146",2005,2,7,3.37319316688568,-0.00146534480154514,-3.04092860221863,0.0493333339691162,0.0134516106918454
"147",2005,3,7,3.37688442211055,0.00432102754712105,-3.03661680221558,0.0486666671931744,0.0119572496041656
"148",2005,4,7,3.3447782546495,0.0182642247527838,-3.01851749420166,0.0446666665375233,0.00525772850960493
"149",2006,1,7,3.40019665683382,0.034148707985878,-2.98493885993958,0.0483333356678486,0.00539906043559313
"150",2006,2,7,3.39724228496389,0.00228901230730116,-2.98265242576599,0.042666669934988,0.0168372485786676
"151",2006,3,7,3.4126679462572,0.00757033145055175,-2.97511076927185,0.046000000089407,0.00583124253898859
"152",2006,4,7,3.39400505597689,0.0259889755398035,-2.94945359230042,0.0396666675806046,-0.00858677364885807
"153",2007,1,7,3.39164490861619,0.01878547295928,-2.93084239959717,0.0480000004172325,0.0101434262469411
"154",2007,2,7,3.37319316688568,-0.00952401384711266,-2.94041204452515,0.0439999997615814,0.019170643761754
"155",2007,3,7,3.36470014627011,0.00807264540344477,-2.9323718547821,0.0466666668653488,0.0027596449945122
"156",2007,4,7,3.38504997827032,0.000502807728480548,-2.93186926841736,0.0453333333134651,0.00711309630423784
"157",2008,1,7,3.37751786874594,0.00214134575799108,-2.92973017692566,0.0540000014007092,0.011368015781045
"158",2008,2,7,3.40234948604993,-0.0239862836897373,-2.95400881767273,0.0516666658222675,0.0219539888203144
"159",2008,3,7,3.39506172839506,-0.00949132349342108,-2.96354532241821,0.0593333356082439,0.0116293942555785
"160",2008,4,7,3.37702702702703,0.00724813621491194,-2.95632338523865,0.0593333356082439,-0.0282830931246281
"161",2009,1,7,3.3639661426844,-0.0461748838424683,-3.00359845161438,0.0780000016093254,-0.004977454431355
"162",2009,2,7,3.35529608006672,-0.016964677721262,-3.0207085609436,0.080333337187767,0.0106009049341083
"163",2009,3,7,3.37902559867878,-0.0144289480522275,-3.03524255752563,0.085333339869976,0.00679293926805258
"164",2009,4,7,3.38823529411765,0.0103669930249453,-3.02492904663086,0.0839999988675117,0.00201029772870243
"165",2010,1,7,3.37062937062937,0.00165784894488752,-3.02327251434326,0.0966666713356972,0.00401392905041575
"166",2010,2,7,3.37128712871287,0.0197685156017542,-3.00369691848755,0.0913333296775818,0.00475163431838155
"167",2010,3,7,3.37214791502754,0.00682883709669113,-2.99689126014709,0.0939999967813492,0.000933384639210999
"168",2010,4,7,3.37228654124457,0.00693282345309854,-2.98998236656189,0.0906666666269302,0.00294942432083189
"169",2005,1,8,3.43088655862726,-0.0353824570775032,-3.30838513374329,0.0433333367109299,0.00612532766535878
"170",2005,2,8,3.42911153119093,-0.00762165477499366,-3.31603598594666,0.0386666655540466,0.0134516106918454
"171",2005,3,8,3.40115718418515,0.0002477613161318,-3.31578826904297,0.0393333323299885,0.0119572496041656
"172",2005,4,8,3.40575079872204,0.0436928756535053,-3.27302289009094,0.0370000004768372,0.00525772850960493
"173",2006,1,8,3.42761692650334,-0.00656158337369561,-3.27960610389709,0.0393333323299885,0.00539906043559313
"174",2006,2,8,3.43253588516746,0.00394557509571314,-3.27566838264465,0.0356666669249535,0.0168372485786676
"175",2006,3,8,3.4251968503937,0.00364055531099439,-3.27203440666199,0.0356666669249535,0.00583124253898859
"176",2006,4,8,3.46058091286307,0.00486105354502797,-3.26718521118164,0.0306666661053896,-0.00858677364885807
"177",2007,1,8,3.4,-0.00162407872267067,-3.26881051063538,0.0379999987781048,0.0101434262469411
"178",2007,2,8,3.40369967355822,-0.00989532936364412,-3.27875518798828,0.0343333333730698,0.019170643761754
"179",2007,3,8,3.41202672605791,-0.0016871775733307,-3.28044366836548,0.0346666686236858,0.0027596449945122
"180",2007,4,8,3.38563327032136,0.00556026725098491,-3.27489900588989,0.0343333333730698,0.00711309630423784
"181",2008,1,8,3.4557564224548,-0.00803375337272882,-3.28296518325806,0.042666669934988,0.011368015781045
"182",2008,2,8,3.42607683352736,-0.00862916000187397,-3.2916316986084,0.0423333309590816,0.0219539888203144
"183",2008,3,8,3.41905642923219,-0.0159225556999445,-3.30768227577209,0.0516666658222675,0.0116293942555785
"184",2008,4,8,3.40531914893617,0.0152179440483451,-3.29257917404175,0.058333333581686,-0.0282830931246281
"185",2009,1,8,3.39162112932605,-0.0254746712744236,-3.31838393211365,0.0776666700839996,-0.004977454431355
"186",2009,2,8,3.42488888888889,-0.0163189806044102,-3.33483743667603,0.0780000016093254,0.0106009049341083
"187",2009,3,8,3.4390665514261,-0.0143843628466129,-3.34932637214661,0.080333337187767,0.00679293926805258
"188",2009,4,8,3.42167487684729,-0.00279120891354978,-3.35212135314941,0.0796666666865349,0.00201029772870243
"189",2010,1,8,3.44991364421416,-0.00810359604656696,-3.36025786399841,0.0883333310484886,0.00401392905041575
"190",2010,2,8,3.46,0.00931411050260067,-3.35098695755005,0.0783333331346512,0.00475163431838155
"191",2010,3,8,3.41515151515152,0.0143299838528037,-3.33675861358643,0.0783333331346512,0.000933384639210999
"192",2010,4,8,3.46304849884527,0.00944053661078215,-3.32736253738403,0.0746666640043259,0.00294942432083189
"193",2005,1,9,3.39724454649828,0.0322152003645897,-2.8831250667572,0.0716666653752327,0.00612532766535878
"194",2005,2,9,3.38911022576361,0.00431600073352456,-2.87881827354431,0.0670000016689301,0.0134516106918454
"195",2005,3,9,3.3968253968254,0.00530379125848413,-2.87352848052979,0.0610000006854534,0.0119572496041656
"196",2005,4,9,3.3720207253886,0.00487235188484192,-2.86866807937622,0.0593333356082439,0.00525772850960493
"197",2006,1,9,3.40795454545455,0.00783935282379389,-2.86085915565491,0.056999996304512,0.00539906043559313
"198",2006,2,9,3.41650485436893,-0.00312426686286926,-2.86398839950562,0.056999996304512,0.0168372485786676
"199",2006,3,9,3.44328703703704,0.0112024238333106,-2.85284829139709,0.0599999986588955,0.00583124253898859
"200",2006,4,9,3.40220994475138,0.0205310825258493,-2.83252501487732,0.0543333329260349,-0.00858677364885807
"201",2007,1,9,3.38700564971751,0.019366005435586,-2.8133442401886,0.0553333312273026,0.0101434262469411
"202",2007,2,9,3.41198979591837,-0.00849440041929483,-2.82187485694885,0.0526666678488255,0.019170643761754
"203",2007,3,9,3.40748031496063,0.0199878178536892,-2.80208420753479,0.0566666647791862,0.0027596449945122
"204",2007,4,9,3.3657448706512,0.00316821946762502,-2.79892086982727,0.0540000014007092,0.00711309630423784
"205",2008,1,9,3.37854251012146,0.0415428504347801,-2.75821781158447,0.058333333581686,0.011368015781045
"206",2008,2,9,3.43260590500642,-0.00898516178131104,-2.76724362373352,0.058333333581686,0.0219539888203144
"207",2008,3,9,3.42661034846885,-0.00784490257501602,-2.77511954307556,0.0686666667461395,0.0116293942555785
"208",2008,4,9,3.38346456692913,0.0203867852687836,-2.75493764877319,0.0763333290815353,-0.0282830931246281
"209",2009,1,9,3.36599099099099,-0.0178190656006336,-2.77291750907898,0.0876666605472565,-0.004977454431355
"210",2009,2,9,3.37834691501746,-0.0155737325549126,-2.78861379623413,0.0939999967813492,0.0106009049341083
"211",2009,3,9,3.3391494002181,-0.0192888714373112,-2.80809092521667,0.100000001490116,0.00679293926805258
"212",2009,4,9,3.40458937198068,0.00403791107237339,-2.8040611743927,0.104666665196419,0.00201029772870243
"213",2010,1,9,3.41091492776886,0.0352099612355232,-2.7694571018219,0.105333335697651,0.00401392905041575
"214",2010,2,9,3.40403071017274,0.0153868366032839,-2.75418734550476,0.0976666659116745,0.00475163431838155
"215",2010,3,9,3.41872427983539,0.00726803625002503,-2.74694561958313,0.100000001490116,0.000933384639210999
"216",2010,4,9,3.39763779527559,0.00740719214081764,-2.73956561088562,0.099333330988884,0.00294942432083189
"217",2005,1,10,3.41234221598878,-0.015102207660675,-3.35044169425964,0.041333332657814,0.00612532766535878
"218",2005,2,10,3.41122759553602,0.00556474737823009,-3.34489250183105,0.0379999987781048,0.0134516106918454
"219",2005,3,10,3.3808095952024,0.00935019738972187,-3.33558559417725,0.0386666655540466,0.0119572496041656
"220",2005,4,10,3.41413373860182,0.0117729436606169,-3.32388162612915,0.034000001847744,0.00525772850960493
"221",2006,1,10,3.39860681114551,0.0154609866440296,-3.30853891372681,0.0320000015199184,0.00539906043559313
"222",2006,2,10,3.42815707273539,0.0032895402982831,-3.30525469779968,0.0320000015199184,0.0168372485786676
"223",2006,3,10,3.4221946683199,0.00708528608083725,-3.29819440841675,0.0366666689515114,0.00583124253898859
"224",2006,4,10,3.42671480144404,0.0188118480145931,-3.27955722808838,0.0329999998211861,-0.00858677364885807
"225",2007,1,10,3.43055401354502,-0.00846650637686253,-3.28805994987488,0.0343333333730698,0.0101434262469411
"226",2007,2,10,3.40374390784227,-0.0108006494119763,-3.29891920089722,0.0363333337008953,0.019170643761754
"227",2007,3,10,3.39970978903896,0.00636748038232327,-3.29257202148438,0.0439999997615814,0.0027596449945122
"228",2007,4,10,3.40638319991683,0.0013770021032542,-3.2911958694458,0.0443333350121975,0.00711309630423784
"229",2008,1,10,3.44610458911419,-0.00356767349876463,-3.29477000236511,0.0490000024437904,0.011368015781045
"230",2008,2,10,3.43164835164835,-0.0102734267711639,-3.30509638786316,0.0556666664779186,0.0219539888203144
"231",2008,3,10,3.40613645538958,-0.020817693322897,-3.32613396644592,0.070333331823349,0.0116293942555785
"232",2008,4,10,3.4079874706343,0.00634585181251168,-3.3198082447052,0.0763333290815353,-0.0282830931246281
"233",2009,1,10,3.40167484839734,-0.0390852019190788,-3.35967755317688,0.0923333391547203,-0.004977454431355
"234",2009,2,10,3.39407114624506,-0.0264569763094187,-3.38649082183838,0.100333340466022,0.0106009049341083
"235",2009,3,10,3.40180586907449,-0.0194821562618017,-3.40616536140442,0.111000001430511,0.00679293926805258
"236",2009,4,10,3.42518326865028,0.00308485212735832,-3.40308523178101,0.111000001430511,0.00201029772870243
"237",2010,1,10,3.40313593365297,0.0128844873979688,-3.39028310775757,0.11433333158493,0.00401392905041575
"238",2010,2,10,3.39871858058157,0.0144808068871498,-3.37590622901917,0.109999999403954,0.00475163431838155
"239",2010,3,10,3.36698445866527,0.0122558074072003,-3.36372470855713,0.115666665136814,0.000933384639210999
"240",2010,4,10,3.37957013073344,0.00576693564653397,-3.35797452926636,0.111333332955837,0.00294942432083189
"241",2005,1,11,3.3867047891351,0.00282115116715431,-3.43084001541138,0.0530000030994415,0.00612532766535878
"242",2005,2,11,3.37106918238994,0.00611569406464696,-3.42474293708801,0.0523333325982094,0.0134516106918454
"243",2005,3,11,3.41586206896552,0.0072853215970099,-3.41748404502869,0.0536666661500931,0.0119572496041656
"244",2005,4,11,3.34960341671751,0.0175446718931198,-3.40009140968323,0.0493333339691162,0.00525772850960493
"245",2006,1,11,3.42206477732794,-0.0369887538254261,-3.43778157234192,0.0476666688919067,0.00539906043559313
"246",2006,2,11,3.41729323308271,-0.00102951237931848,-3.43881154060364,0.0473333299160004,0.0168372485786676
"247",2006,3,11,3.41206030150754,0.00414573401212692,-3.43467450141907,0.0490000024437904,0.00583124253898859
"248",2006,4,11,3.44193912063134,0.0247230548411608,-3.4102520942688,0.0443333350121975,-0.00858677364885807
"249",2007,1,11,3.39257503949447,-0.00495850201696157,-3.41522288322449,0.0446666665375233,0.0101434262469411
"250",2007,2,11,3.36964688204358,-0.011845214292407,-3.4271388053894,0.0439999997615814,0.019170643761754
"251",2007,3,11,3.38165773715726,0.00479784095659852,-3.42235255241394,0.0483333356678486,0.0027596449945122
"252",2007,4,11,3.37080191912269,0.00178950070403516,-3.42056465148926,0.0480000004172325,0.00711309630423784
"253",2008,2,11,3.4317697228145,-0.00958109553903341,-3.44015765190125,0.056999996304512,0.0219539888203144
"254",2008,3,11,3.44124559341951,-0.023815056309104,-3.4642608165741,0.0666666626930237,0.0116293942555785
"255",2008,4,11,3.39652362846279,0.0157657582312822,-3.44861793518066,0.0736666694283485,-0.0282830931246281
"256",2009,1,11,3.42482269503546,-0.0346730649471283,-3.48390650749207,0.0906666666269302,-0.004977454431355
"257",2009,2,11,3.42807745504841,-0.0113417711108923,-3.49531316757202,0.0956666693091393,0.0106009049341083
